SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,dTOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,RANGE,runningTotal
RAJRAYON,BZ,0.05,0.1,0.05,0.1,0.1,0.1,138707,8956.55,0020-01-30,51,INE533D01024,0.05,0.05,
RAJSREESUG,EQ,21.95,21.95,20.65,20.95,20.9,21.55,6487,137313.95,0020-01-30,126,INE562B01019,1.3000000000000007,1.3000000000000007,
RAJTV,EQ,42.2,43.8,41.15,43.15,42.75,42.2,7068,300259.8,0020-01-30,139,INE952H01027,2.6499999999999986,2.6499999999999986,
RALLIS,EQ,230.0,232.05,226.4,229.75,229.0,228.6,430989,9.87482852E7,0020-01-30,10147,INE613A01020,5.650000000000006,5.650000000000006,
RAMANEWS,EQ,14.85,15.5,14.3,14.55,14.5,14.95,23838,346706.9,0020-01-30,138,INE278B01020,1.1999999999999993,1.1999999999999993,
RAMASTEEL,EQ,53.15,54.8,51.0,52.25,52.35,53.15,5911,313696.25,0020-01-30,171,INE230R01027,3.799999999999997,3.799999999999997,
RAMCOCEM,EQ,808.0,808.0,782.0,788.9,787.0,810.35,1206597,9.535216901E8,0020-01-30,20534,INE331A01037,26.0,26.0,
RAMCOIND,EQ,195.5,195.6,185.05,189.05,189.15,198.05,43584,8250308.45,0020-01-30,976,INE614A01028,10.549999999999983,10.549999999999983,
RAMCOSYS,EQ,183.0,189.5,178.1,184.95,184.0,187.95,136913,2.514145095E7,0020-01-30,3736,INE246B01019,11.400000000000006,11.400000000000006,
RAMKY,EQ,32.35,32.85,31.65,32.05,32.45,32.35,49162,1576980.6,0020-01-30,447,INE874I01013,1.2000000000000028,1.2000000000000028,
RANASUG,BE,5.65,6.05,5.65,6.05,6.05,5.8,641744,3867199.95,0020-01-30,535,INE625B01014,0.39999999999999947,0.39999999999999947,
RANEENGINE,BE,245.0,245.0,235.0,235.6,235.0,242.8,631,150311.2,0020-01-30,99,INE222J01013,10.0,10.0,
RANEHOLDIN,EQ,781.0,788.45,737.55,748.9,742.0,779.95,4368,3326328.85,0020-01-30,679,INE384A01010,50.90000000000009,50.90000000000009,
RATNAMANI,EQ,1224.0,1230.0,1201.35,1225.55,1220.0,1221.2,9084,1.10728804E7,0020-01-30,945,INE703B01027,28.65000000000009,28.65000000000009,
RAYMOND,EQ,658.0,659.05,645.0,647.95,645.0,658.0,200596,1.301410338E8,0020-01-30,5249,INE301A01014,14.049999999999955,14.049999999999955,
RBL,EQ,601.8,603.4,590.05,593.05,595.0,597.5,6749,4003991.35,0020-01-30,696,INE244J01017,13.350000000000023,13.350000000000023,
RBLBANK,EQ,335.45,336.0,320.0,322.35,321.8,335.35,8267534,2.68341711445E9,0020-01-30,103068,INE976G01028,16.0,16.0,
RCF,EQ,55.8,56.25,54.8,55.2,55.1,56.35,839675,4.639444165E7,0020-01-30,3760,INE027A01015,1.4500000000000028,1.4500000000000028,
RCOM,BE,0.8,0.8,0.75,0.8,0.8,0.8,3400167,2631018.75,0020-01-30,1369,INE330H01018,0.050000000000000044,0.050000000000000044,
RECLTD,EQ,147.6,148.8,145.65,148.0,148.0,147.05,5141952,7.5841128115E8,0020-01-30,31201,INE020B01018,3.1500000000000057,3.1500000000000057,
RECLTD,N1,1041.29,1041.29,1041.29,1041.29,1041.29,1042.01,50,52064.5,0020-01-30,2,INE020B07GW6,0.0,3.1500000000000057,
RECLTD,N2,1113.99,1113.99,1113.99,1113.99,1113.99,1109.97,10,11139.9,0020-01-30,1,INE020B07GX4,0.0,3.1500000000000057,
RECLTD,N8,1119.0,1119.0,1119.0,1119.0,1119.0,1077.2,10,11190.0,0020-01-30,2,INE020B07HR4,0.0,3.1500000000000057,
RECLTD,N9,1205.0,1212.0,1205.0,1212.0,1212.0,1203.5,1000,1209184.0,0020-01-30,3,INE020B07HS2,7.0,10.150000000000006,
REDINGTON,EQ,118.95,123.5,117.1,118.25,117.6,118.4,556758,6.69826613E7,0020-01-30,8843,INE891D01026,6.400000000000006,6.400000000000006,
REFEX,EQ,53.95,53.95,51.9,52.4,52.25,53.05,55109,2902650.3,0020-01-30,508,INE056I01017,2.0500000000000043,2.0500000000000043,
REGENCERAM,BE,1.25,1.25,1.25,1.25,1.25,1.3,1,1.25,0020-01-30,1,INE277C01012,0.0,0.0,
RELAXO,EQ,725.0,725.0,710.0,723.7,724.0,720.9,135193,9.73499608E7,0020-01-30,6876,INE131B01039,15.0,15.0,
RELCAPITAL,EQ,9.65,9.75,9.1,9.2,9.2,9.55,4903643,4.57280301E7,0020-01-30,5591,INE013A01015,0.6500000000000004,0.6500000000000004,
RELIABLE,SM,35.0,35.0,35.0,35.0,35.0,34.5,2400,84000.0,0020-01-30,1,INE375Y01018,0.0,0.0,
RELIANCE,EQ,1479.0,1479.7,1440.0,1443.75,1443.0,1479.85,10241756,1.48751166674E10,0020-01-30,231136,INE002A01018,39.700000000000045,39.700000000000045,
RELIGARE,EQ,41.25,43.25,40.4,42.55,42.65,41.7,200557,8386787.75,0020-01-30,1510,INE621H01010,2.8500000000000014,2.8500000000000014,
RELINFRA,EQ,23.75,23.95,21.85,22.2,22.3,22.95,7388290,1.6854291655E8,0020-01-30,14829,INE036A01016,2.099999999999998,2.099999999999998,
REMSONSIND,EQ,77.7,77.7,72.15,72.65,72.15,71.2,3832,285417.9,0020-01-30,65,INE474C01015,5.549999999999997,5.549999999999997,
RENUKA,EQ,7.95,7.95,7.7,7.75,7.75,7.95,860336,6697990.55,0020-01-30,788,INE087H01022,0.25,0.25,
REPCOHOME,EQ,333.5,340.0,329.45,332.6,333.0,333.5,58405,1.950764125E7,0020-01-30,3049,INE612J01015,10.550000000000011,10.550000000000011,
REPL,SM,39.95,39.95,38.05,38.05,38.05,39.9,6000,234000.0,0020-01-30,2,INE364Z01019,1.9000000000000057,1.9000000000000057,
REPRO,EQ,640.0,665.0,635.65,640.0,640.05,653.4,1262,809468.0,0020-01-30,284,INE461B01014,29.350000000000023,29.350000000000023,
RESPONIND,EQ,91.8,92.4,90.3,91.4,92.25,91.75,101024,9202161.55,0020-01-30,541,INE688D01026,2.1000000000000085,2.1000000000000085,
REVATHI,EQ,483.35,483.35,441.4,458.75,444.05,474.1,541,249902.85,0020-01-30,107,INE617A01013,41.950000000000045,41.950000000000045,
RGL,EQ,405.0,405.0,387.0,400.9,404.0,401.1,14414,5771582.45,0020-01-30,573,INE722H01016,18.0,18.0,
RHFL,EQ,1.55,1.55,1.55,1.55,1.55,1.6,162580,251999.0,0020-01-30,276,INE217K01011,0.0,0.0,
RHFL,N4,245.0,245.0,245.0,245.0,245.0,249.0,25,6125.0,0020-01-30,2,INE217K07AE0,0.0,0.0,
RHFL,N6,260.0,260.0,260.0,260.0,260.0,230.0,25,6500.0,0020-01-30,3,INE217K07AG5,0.0,0.0,
RHFL,N8,215.0,215.0,215.0,215.0,215.0,206.95,30,6450.0,0020-01-30,1,INE217K08289,0.0,0.0,
RICOAUTO,EQ,45.6,45.6,44.1,44.35,44.2,45.5,252797,1.132623495E7,0020-01-30,1210,INE209B01025,1.5,1.5,
RIIL,EQ,415.4,415.4,402.8,406.1,405.5,414.15,295447,1.203393129E8,0020-01-30,9353,INE046A01015,12.599999999999966,12.599999999999966,
RITES,EQ,330.0,330.25,316.35,318.0,318.0,328.6,704094,2.2681824785E8,0020-01-30,20711,INE320J01015,13.899999999999977,13.899999999999977,
RKDL,EQ,5.2,5.45,5.2,5.4,5.4,5.3,183,964.05,0020-01-30,8,INE722J01012,0.25,0.25,
RKFORGE,EQ,369.0,369.0,350.0,353.1,352.0,369.3,16644,5920296.95,0020-01-30,898,INE399G01015,19.0,19.0,
RMCL,BE,6.95,7.15,6.65,6.75,6.75,6.95,27244,186061.9,0020-01-30,51,INE172H01014,0.5,0.5,
RML,EQ,287.0,292.0,276.0,276.55,278.0,286.5,12833,3593713.85,0020-01-30,664,INE050H01012,16.0,16.0,
RNAVAL,BE,2.25,2.25,2.25,2.25,2.25,2.35,174059,391632.75,0020-01-30,235,INE542F01012,0.0,0.0,
ROHITFERRO,BE,0.45,0.5,0.4,0.5,0.5,0.45,33442,13729.2,0020-01-30,12,INE248H01012,0.09999999999999998,0.09999999999999998,
ROHLTD,EQ,75.95,75.95,71.1,71.95,71.55,74.65,41053,2983366.4,0020-01-30,544,INE283H01019,4.8500000000000085,4.8500000000000085,
ROLLT,EQ,1.65,1.65,1.6,1.6,1.65,1.65,3100,5045.0,0020-01-30,5,INE927A01040,0.04999999999999982,0.04999999999999982,
ROLTA,BE,4.0,4.15,4.0,4.05,4.05,4.15,71333,288416.4,0020-01-30,129,INE293A01013,0.15000000000000036,0.15000000000000036,
ROSSELLIND,BE,74.0,74.0,74.0,74.0,74.0,75.35,150,11100.0,0020-01-30,2,INE847C01020,0.0,0.0,
RPGLIFE,EQ,328.9,330.9,321.95,323.55,325.4,327.4,19164,6247156.6,0020-01-30,928,INE105J01010,8.949999999999989,8.949999999999989,
RPOWER,EQ,1.8,1.8,1.8,1.8,1.8,1.85,4660995,8389791.0,0020-01-30,2567,INE614G01033,0.0,0.0,
RPPINFRA,EQ,66.0,66.5,64.25,66.45,66.5,67.25,1904,124229.0,0020-01-30,96,INE324L01013,2.25,2.25,
RSSOFTWARE,EQ,23.0,24.2,23.0,24.15,24.2,23.05,24975,599262.75,0020-01-30,477,INE165B01029,1.1999999999999993,1.1999999999999993,
RSWM,EQ,99.7,106.5,97.4,99.55,97.7,97.7,10457,1033986.35,0020-01-30,230,INE611A01016,9.099999999999994,9.099999999999994,
RSYSTEMS,EQ,69.05,69.5,68.0,68.5,68.7,70.05,4533,311876.6,0020-01-30,177,INE411H01032,1.5,1.5,
RTNINFRA,BE,2.35,2.45,2.35,2.35,2.35,2.4,67257,160764.35,0020-01-30,33,INE834M01019,0.10000000000000009,0.10000000000000009,
RTNPOWER,EQ,1.85,1.85,1.8,1.85,1.85,1.8,522584,955095.45,0020-01-30,147,INE399K01017,0.050000000000000044,0.050000000000000044,
RUBYMILLS,EQ,224.85,225.0,205.3,210.2,206.0,215.0,947,202374.95,0020-01-30,139,INE301D01026,19.69999999999999,19.69999999999999,
RUCHI,BE,19.6,19.6,19.6,19.6,19.6,18.7,2364,46334.4,0020-01-30,66,INE619A01035,0.0,0.0,
RUCHINFRA,BE,2.7,2.7,2.7,2.7,2.7,2.8,6750,18225.0,0020-01-30,24,INE413B01023,0.0,0.0,
RUCHIRA,EQ,80.15,80.15,77.4,78.75,79.0,79.5,43387,3403246.25,0020-01-30,995,INE803H01014,2.75,2.75,
RUPA,EQ,223.2,223.2,210.8,212.65,212.9,221.75,40829,8746363.7,0020-01-30,1332,INE895B01021,12.399999999999977,12.399999999999977,
RUSHIL,EQ,144.5,146.0,141.45,144.6,146.0,145.4,2323,334009.4,0020-01-30,229,INE573K01017,4.550000000000011,4.550000000000011,
RVNL,EQ,28.8,29.3,27.3,27.55,27.5,28.9,17407115,4.9308927565E8,0020-01-30,36651,INE415G01027,2.0,2.0,
SABTN,EQ,1.25,1.35,1.25,1.25,1.3,1.3,26891,34576.45,0020-01-30,24,INE416A01036,0.10000000000000009,0.10000000000000009,
SADBHAV,EQ,129.85,133.5,126.8,128.1,127.15,128.1,160764,2.075430175E7,0020-01-30,3894,INE226H01026,6.700000000000003,6.700000000000003,
SADBHIN,EQ,41.7,41.7,37.9,40.2,40.4,41.05,767987,3.047351965E7,0020-01-30,2576,INE764L01010,3.8000000000000043,3.8000000000000043,
SAFARI,EQ,633.7,633.75,622.0,624.5,625.0,626.75,3436,2151790.4,0020-01-30,278,INE429E01023,11.75,11.75,
SAGARDEEP,BE,77.8,78.75,75.1,77.55,78.0,75.0,16141,1227844.75,0020-01-30,154,INE976T01013,3.6500000000000057,3.6500000000000057,
SAGCEM,EQ,544.3,545.95,531.3,540.2,538.0,540.75,3589,1938080.65,0020-01-30,392,INE229C01013,14.650000000000091,14.650000000000091,
SAIL,EQ,47.7,47.75,46.6,47.35,47.45,47.65,20209701,9.5317678085E8,0020-01-30,32058,INE114A01011,1.1499999999999986,1.1499999999999986,
SAKAR,BE,58.15,63.15,58.15,63.15,63.15,61.1,3485,218999.25,0020-01-30,30,INE732S01012,5.0,5.0,
SAKHTISUG,EQ,9.8,9.8,9.1,9.35,9.3,9.8,42483,402086.2,0020-01-30,247,INE623A01011,0.7000000000000011,0.7000000000000011,
SAKSOFT,EQ,226.0,233.05,224.0,228.25,229.0,228.05,1857,424756.65,0020-01-30,188,INE667G01015,9.050000000000011,9.050000000000011,
SAKUMA,EQ,6.35,6.35,6.0,6.05,6.05,6.2,134208,818319.75,0020-01-30,1188,INE190H01024,0.34999999999999964,0.34999999999999964,
SALASAR,EQ,110.5,110.5,107.0,107.05,107.0,108.5,5483,589270.0,0020-01-30,204,INE170V01019,3.5,3.5,
SALONA,EQ,63.05,65.0,62.5,62.7,62.5,65.1,1062,67334.95,0020-01-30,25,INE498E01010,2.5,2.5,
SALSTEEL,BE,3.0,3.3,3.0,3.1,3.1,3.15,4893,15536.9,0020-01-30,22,INE658G01014,0.2999999999999998,0.2999999999999998,
SALZERELEC,EQ,119.55,119.9,115.25,115.65,115.25,120.25,8513,996160.05,0020-01-30,665,INE457F01013,4.650000000000006,4.650000000000006,
SAMBHAAV,EQ,2.7,2.7,2.6,2.7,2.7,2.7,4903,13121.85,0020-01-30,27,INE699B01027,0.10000000000000009,0.10000000000000009,
SANCO,EQ,13.8,14.6,13.6,14.1,13.9,13.95,133526,1913863.2,0020-01-30,315,INE782L01012,1.0,1.0,
SANDESH,EQ,636.2,639.95,630.0,634.8,630.05,644.5,206,130748.7,0020-01-30,54,INE583B01015,9.950000000000045,9.950000000000045,
SANDHAR,EQ,280.0,285.0,274.0,280.5,280.8,280.0,44788,1.2559488E7,0020-01-30,537,INE278H01035,11.0,11.0,
SANGAMIND,BE,61.0,61.0,58.25,59.0,59.0,60.9,1928,115402.1,0020-01-30,27,INE495C01010,2.75,2.75,
SANGHIIND,EQ,39.85,40.45,39.1,39.5,39.5,40.5,52568,2079597.05,0020-01-30,424,INE999B01013,1.3500000000000014,1.3500000000000014,
SANGHVIFOR,EQ,18.8,18.8,17.8,18.25,18.4,18.35,1480,26719.0,0020-01-30,85,INE263L01013,1.0,1.0,
SANGHVIMOV,EQ,96.4,98.9,93.0,98.5,98.25,93.6,43844,4230692.7,0020-01-30,832,INE989A01024,5.900000000000006,5.900000000000006,
SANGINITA,BE,178.25,179.25,178.25,178.95,179.25,178.3,36830,6587159.7,0020-01-30,598,INE753W01010,1.0,1.0,
SANOFI,EQ,6732.0,6737.45,6625.0,6643.75,6625.0,6732.8,3346,2.22844616E7,0020-01-30,886,INE058A01010,112.44999999999982,112.44999999999982,
SANWARIA,EQ,1.7,1.75,1.65,1.65,1.65,1.7,729645,1222967.15,0020-01-30,302,INE890C01046,0.10000000000000009,0.10000000000000009,
SARDAEN,EQ,227.6,227.6,218.8,220.95,220.6,228.4,40021,8913663.2,0020-01-30,1136,INE385C01013,8.799999999999983,8.799999999999983,
SAREGAMA,EQ,418.95,431.95,417.85,419.3,418.0,423.6,4284,1814785.05,0020-01-30,354,INE979A01017,14.099999999999966,14.099999999999966,
SARLAPOLY,EQ,25.0,25.95,24.6,24.8,24.8,24.85,136155,3416682.15,0020-01-30,2115,INE453D01025,1.3499999999999979,1.3499999999999979,
SARVESHWAR,SM,16.4,16.5,16.3,16.5,16.5,15.75,12800,210560.0,0020-01-30,8,INE324X01018,0.1999999999999993,0.1999999999999993,
SASKEN,EQ,593.1,606.55,576.35,590.6,593.0,591.9,7741,4579911.8,0020-01-30,1074,INE231F01020,30.199999999999932,30.199999999999932,
SASTASUNDR,EQ,70.2,73.75,70.1,71.65,72.5,71.75,2324,165733.5,0020-01-30,193,INE019J01013,3.6500000000000057,3.6500000000000057,
SATIA,EQ,102.5,106.8,98.0,99.3,100.25,100.0,72689,7394497.0,0020-01-30,1430,INE170E01023,8.799999999999997,8.799999999999997,
SATIN,EQ,237.8,237.8,224.4,228.9,228.9,237.8,54274,1.24149205E7,0020-01-30,1408,INE836B01017,13.400000000000006,13.400000000000006,
SBIETFQLTY,EQ,103.0,103.81,101.0,101.5,101.35,102.2,4836,490005.16,0020-01-30,67,INF200KA1WX6,2.8100000000000023,2.8100000000000023,
SBILIFE,EQ,1014.0,1017.0,989.3,998.25,999.75,1007.8,561770,5.6410458855E8,0020-01-30,33220,INE123W01016,27.700000000000045,27.700000000000045,
SBIN,EQ,316.75,316.75,305.65,310.7,310.0,316.45,35802330,1.1141017855E10,0020-01-30,227687,INE062A01020,11.100000000000023,11.100000000000023,
SBIN,N2,11290.0,11290.0,11191.0,11191.0,11191.0,11182.0,13,146493.0,0020-01-30,3,INE062A08025,99.0,110.10000000000002,
SBIN,N5,11371.0,11440.0,11371.0,11410.15,11384.0,11364.39,461,5255415.2,0020-01-30,85,INE062A08058,69.0,179.10000000000002,
SBIN,N6,11117.0,11117.0,11117.0,11117.0,11117.0,11116.0,3,33351.0,0020-01-30,2,INE062A08066,0.0,179.10000000000002,
SCAPDVR,EQ,0.25,0.25,0.2,0.2,0.25,0.25,105965,23660.8,0020-01-30,65,INE224E01036,0.04999999999999999,0.04999999999999999,
SCHAEFFLER,EQ,4690.0,4690.0,4601.35,4640.2,4650.0,4673.15,7494,3.474079355E7,0020-01-30,1451,INE513A01014,88.64999999999964,88.64999999999964,
SCHAND,BE,87.55,91.8,87.55,88.8,88.5,90.9,695,61842.65,0020-01-30,40,INE807K01035,4.25,4.25,
SCHNEIDER,EQ,84.3,85.4,82.2,83.2,83.0,83.6,204851,1.71879355E7,0020-01-30,3187,INE839M01018,3.200000000000003,3.200000000000003,
SCI,EQ,62.0,62.1,60.5,60.85,60.6,61.9,653894,4.003595885E7,0020-01-30,2980,INE109A01011,1.6000000000000014,1.6000000000000014,
SDBL,BE,109.8,109.8,104.25,106.8,108.75,108.3,16866,1793029.15,0020-01-30,185,INE480C01012,5.549999999999997,5.549999999999997,
SEAMECLTD,EQ,469.8,469.8,450.0,453.65,454.7,455.9,4559,2070767.15,0020-01-30,155,INE497B01018,19.80000000000001,19.80000000000001,
SECURCRED,SM,30.55,30.55,30.55,30.55,30.55,29.1,1200,36660.0,0020-01-30,2,INE195Y01010,0.0,0.0,
SELAN,EQ,144.1,147.3,142.6,144.2,144.0,145.65,21376,3087630.35,0020-01-30,677,INE818A01017,4.700000000000017,4.700000000000017,
SELMCL,BE,0.8,0.85,0.8,0.85,0.85,0.85,65601,52698.7,0020-01-30,36,INE105I01012,0.04999999999999993,0.04999999999999993,
SEPOWER,EQ,2.15,2.25,2.05,2.05,2.05,2.15,17071,36057.0,0020-01-30,32,INE735M01018,0.20000000000000018,0.20000000000000018,
SEQUENT,EQ,83.95,90.9,83.3,87.15,87.4,83.55,1954537,1.7139786225E8,0020-01-30,10675,INE807F01027,7.6000000000000085,7.6000000000000085,
SERVOTECH,SM,8.6,8.6,8.6,8.6,8.6,8.2,4000,34400.0,0020-01-30,1,INE782X01017,0.0,0.0,
SESHAPAPER,EQ,167.7,168.2,164.0,165.3,165.4,167.95,14136,2344042.4,0020-01-30,494,INE630A01024,4.199999999999989,4.199999999999989,
SETCO,EQ,14.3,14.35,13.4,13.95,13.95,14.35,124264,1740292.65,0020-01-30,353,INE878E01021,0.9499999999999993,0.9499999999999993,
SETF10GILT,EQ,188.5,189.4,175.8,181.2,178.11,183.1,228,42219.53,0020-01-30,20,INF200KA1JT1,13.599999999999994,13.599999999999994,
SETFGOLD,EQ,3640.95,3685.0,3640.95,3673.7,3679.0,3640.95,1468,5381839.5,0020-01-30,313,INF200K01099,44.05000000000018,44.05000000000018,
SETFNIF50,EQ,124.58,124.85,124.03,124.21,124.15,124.98,291804,3.628470989E7,0020-01-30,2161,INF200KA1FS1,0.8199999999999932,0.8199999999999932,
SETFNIFBK,EQ,311.0,313.0,310.0,311.01,311.03,313.41,18644,5799811.78,0020-01-30,1842,INF200KA1580,3.0,3.0,
SETFNN50,EQ,299.98,299.98,293.1,294.1,294.47,297.76,6500,1915344.88,0020-01-30,136,INF200KA1598,6.8799999999999955,6.8799999999999955,
SETUINFRA,EQ,0.85,0.9,0.85,0.85,0.85,0.9,37675,32315.25,0020-01-30,27,INE023M01027,0.050000000000000044,0.050000000000000044,
SEYAIND,EQ,104.95,105.95,99.5,100.15,100.05,104.3,13970,1411407.45,0020-01-30,311,INE573R01012,6.450000000000003,6.450000000000003,
SEZAL,BZ,1.55,1.55,1.55,1.55,1.55,1.55,5000,7750.0,0020-01-30,1,INE955I01036,0.0,0.0,
SFL,EQ,1491.0,1495.0,1445.6,1475.2,1475.0,1488.7,3577,5282363.65,0020-01-30,413,INE916U01025,49.40000000000009,49.40000000000009,
SGBAUG24,GB,3821.1,3870.0,3821.1,3836.0,3836.0,3849.0,117,449544.6,0020-01-30,25,IN0020160027,48.90000000000009,48.90000000000009,
SGBAUG27,GB,3800.0,3805.0,3799.5,3799.9,3799.5,3792.9,285,1083131.5,0020-01-30,14,IN0020190107,5.5,5.5,
SGBDC27VII,GB,3810.0,3815.0,3810.0,3810.0,3810.0,3800.0,19,72420.0,0020-01-30,4,IN0020190461,5.0,5.0,
SGBFEB24,GB,3810.0,3900.0,3810.0,3838.91,3900.0,3800.0,132,505738.21,0020-01-30,30,IN0020150101,90.0,90.0,
SGBFEB27,GB,3922.0,3922.0,3900.0,3900.0,3900.0,3752.0,128,500740.0,0020-01-30,2,IN0020180561,22.0,22.0,
SGBJ28VIII,GB,3860.0,3860.1,3860.0,3860.1,3860.1,3900.0,2,7720.1,0020-01-30,2,IN0020190537,0.09999999999990905,0.09999999999990905,
SGBJAN26,GB,3750.0,3750.0,3750.0,3750.0,3750.0,3700.0,3,11250.0,0020-01-30,1,IN0020170166,0.0,0.0,
SGBJAN27,GB,3765.0,3800.0,3765.0,3800.0,3800.0,3765.0,102,387280.0,0020-01-30,8,IN0020180462,35.0,35.0,
SGBJUL25,GB,3772.0,3798.0,3772.0,3776.55,3775.0,3769.49,224,848228.0,0020-01-30,33,IN0020170034,26.0,26.0,
SGBJUN27,GB,3780.0,3780.0,3780.0,3780.0,3780.0,3780.0,7,26460.0,0020-01-30,4,IN0020190073,0.0,0.0,
SGBMAR24,GB,3830.0,3830.0,3830.0,3830.0,3830.0,3825.0,21,80430.0,0020-01-30,5,IN0020150119,0.0,0.0,
SGBMAR25,GB,3798.0,3824.0,3798.0,3809.84,3824.0,3780.0,123,468020.92,0020-01-30,18,IN0020160126,26.0,26.0,
SGBMAY25,GB,3800.0,3805.0,3781.49,3786.76,3786.0,3770.0,83,315044.46,0020-01-30,20,IN0020170018,23.51000000000022,23.51000000000022,
SGBNOV23,GB,3899.0,3900.0,3841.0,3841.0,3841.0,3835.0,73,283739.0,0020-01-30,12,IN0020150085,59.0,59.0,
SGBNOV24,GB,3800.0,3825.0,3800.0,3810.5,3810.5,3800.0,29,110472.5,0020-01-30,8,IN0020160076,25.0,25.0,
SGBNOV25,GB,3750.0,3750.0,3750.0,3750.0,3750.0,3770.0,3,11250.0,0020-01-30,1,IN0020170091,0.0,0.0,
SGBNOV258,GB,3765.0,3765.0,3765.0,3765.0,3765.0,3706.0,24,90360.0,0020-01-30,1,IN0020170109,0.0,0.0,
SGBNOV26,GB,3727.0,3727.0,3727.0,3727.0,3727.0,3802.0,1,3727.0,0020-01-30,1,IN0020180314,0.0,0.0,
SGBOCT25,GB,3835.0,3835.0,3812.0,3815.0,3815.0,3815.0,56,213699.0,0020-01-30,5,IN0020170059,23.0,23.0,
SGBOCT25IV,GB,3819.99,3819.99,3775.0,3775.0,3775.0,3820.0,6,22829.96,0020-01-30,2,IN0020170067,44.98999999999978,44.98999999999978,
SGBOCT25V,GB,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,1,3750.0,0020-01-30,1,IN0020170075,0.0,0.0,
SGBOCT26,GB,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3,11400.0,0020-01-30,1,IN0020180249,0.0,0.0,
SGBOCT27,GB,3770.0,3795.0,3770.0,3795.0,3795.0,3780.0,2,7565.0,0020-01-30,2,IN0020190370,25.0,25.0,
SGBOCT27VI,GB,3800.0,3810.0,3800.0,3810.0,3810.0,3788.71,13,49440.0,0020-01-30,5,IN0020190388,10.0,10.0,
SGBSEP24,GB,3800.1,3835.0,3800.1,3825.05,3824.0,3819.69,267,1019718.6,0020-01-30,22,IN0020160043,34.90000000000009,34.90000000000009,
SGL,EQ,7.3,7.3,6.95,7.25,7.3,7.3,15079,108546.55,0020-01-30,33,INE353H01010,0.34999999999999964,0.34999999999999964,
SHAHALLOYS,EQ,9.1,9.45,9.1,9.1,9.1,9.55,480,4371.15,0020-01-30,11,INE640C01011,0.34999999999999964,0.34999999999999964,
SHAKTIPUMP,EQ,252.2,259.45,250.25,253.35,254.0,252.6,64100,1.63459356E7,0020-01-30,2768,INE908D01010,9.199999999999989,9.199999999999989,
SHALBY,EQ,114.8,114.8,108.15,109.45,109.4,116.3,308496,3.42954517E7,0020-01-30,6583,INE597J01018,6.6499999999999915,6.6499999999999915,
SHALPAINTS,EQ,98.8,102.9,96.55,99.1,99.0,98.0,153752,1.53218974E7,0020-01-30,2861,INE849C01026,6.3500000000000085,6.3500000000000085,
SHANKARA,EQ,396.0,396.0,383.0,386.2,385.0,392.25,29612,1.14308642E7,0020-01-30,1625,INE274V01019,13.0,13.0,
SHANTIGEAR,EQ,100.05,100.1,97.0,97.1,97.35,100.0,8216,804131.15,0020-01-30,190,INE631A01022,3.0999999999999943,3.0999999999999943,
SHARDACROP,EQ,238.45,238.5,222.35,223.8,224.5,236.5,40626,9225499.65,0020-01-30,1802,INE221J01015,16.150000000000006,16.150000000000006,
SHARDAMOTR,EQ,1010.05,1010.05,983.85,988.85,990.0,1011.5,1585,1572966.0,0020-01-30,230,INE597I01010,26.199999999999932,26.199999999999932,
SHARIABEES,EQ,263.45,263.45,262.95,262.95,262.95,264.42,39,10268.47,0020-01-30,3,INF732E01128,0.5,0.5,
SHEMAROO,EQ,167.75,167.75,157.2,158.35,158.05,167.75,5580,892808.2,0020-01-30,289,INE363M01019,10.550000000000011,10.550000000000011,
SHIL,EQ,167.3,167.35,155.45,161.45,162.5,162.85,25302,4025024.55,0020-01-30,513,INE05AN01011,11.900000000000006,11.900000000000006,
SHILPAMED,EQ,266.0,269.4,258.0,263.5,263.4,262.85,4895,1291820.55,0020-01-30,245,INE790G01031,11.399999999999977,11.399999999999977,
SHIRPUR-G,BE,15.65,15.65,15.65,15.65,15.65,16.45,8226,128736.9,0020-01-30,31,INE196B01016,0.0,0.0,
SHIVAMAUTO,EQ,25.0,25.15,23.8,24.05,24.25,25.45,53237,1296238.95,0020-01-30,537,INE637H01024,1.3499999999999979,1.3499999999999979,
SHIVAMILLS,EQ,35.0,35.45,34.75,34.85,34.85,35.15,454,15869.4,0020-01-30,10,INE644Y01017,0.7000000000000028,0.7000000000000028,
SHIVATEX,EQ,93.0,94.3,88.1,92.3,91.7,94.3,1618,149010.6,0020-01-30,87,INE705C01020,6.200000000000003,6.200000000000003,
SHK,EQ,111.55,115.0,111.55,112.8,113.0,113.1,21334,2407800.45,0020-01-30,340,INE500L01026,3.450000000000003,3.450000000000003,
SHOPERSTOP,EQ,417.0,421.0,412.1,419.85,418.9,420.05,22627,9453776.65,0020-01-30,1584,INE498B01024,8.899999999999977,8.899999999999977,
SHREDIGCEM,EQ,29.7,29.75,28.15,28.6,28.4,29.35,343430,9933944.3,0020-01-30,1161,INE232A01011,1.6000000000000014,1.6000000000000014,
